country,technology,year,pub_count
Germany,Nuclear,2001,123
Germany,Nuclear,2002,119
Germany,Nuclear,2003,102
Germany,Nuclear,2004,112
Germany,Nuclear,2005,115
Germany,Nuclear,2006,172
Germany,Nuclear,2007,199
Germany,Nuclear,2008,146
Germany,Nuclear,2009,231
Germany,Nuclear,2010,223
Germany,Nuclear,2011,315
Germany,Nuclear,2012,375
Germany,Nuclear,2013,398
Germany,Nuclear,2014,439
Germany,Nuclear,2015,428
Germany,Nuclear,2016,525
Germany,Nuclear,2017,534
Germany,Nuclear,2018,549
Germany,Nuclear,2019,644
Germany,Nuclear,2020,773
Germany,Nuclear,2021,868
Germany,Nuclear,2022,903
Germany,Nuclear,2023,1144
Germany,Nuclear,2024,976
Greece,Nuclear,1974,2
Greece,Nuclear,1975,1
Greece,Nuclear,1976,1
Greece,Nuclear,1977,5
Greece,Nuclear,1978,4
Greece,Nuclear,1979,1
Greece,Nuclear,1980,3
Greece,Nuclear,1981,2
Greece,Nuclear,1982,4
Greece,Nuclear,1983,3
Greece,Nuclear,1984,4
Greece,Nuclear,1985,2
Greece,Nuclear,1987,3
Greece,Nuclear,1988,2
Greece,Nuclear,1989,3
Greece,Nuclear,1990,2
Greece,Nuclear,1991,3
Greece,Nuclear,1992,2
Greece,Nuclear,1993,4
Greece,Nuclear,1994,5
Greece,Nuclear,1996,4
Greece,Nuclear,1997,4
Greece,Nuclear,1998,2
Greece,Nuclear,1999,4
Greece,Nuclear,2000,3
Greece,Nuclear,2001,3
Greece,Nuclear,2002,12
Greece,Nuclear,2003,4
Greece,Nuclear,2004,7
Greece,Nuclear,2005,8
Greece,Nuclear,2006,15
Greece,Nuclear,2007,13
Greece,Nuclear,2008,20
Greece,Nuclear,2009,30
Greece,Nuclear,2010,31
Greece,Nuclear,2011,34
Greece,Nuclear,2012,35
Greece,Nuclear,2013,55
Greece,Nuclear,2014,39
Greece,Nuclear,2015,32
Greece,Nuclear,2016,42
Greece,Nuclear,2017,60
Greece,Nuclear,2018,77
Greece,Nuclear,2019,90
Greece,Nuclear,2020,123
Greece,Nuclear,2021,112
Greece,Nuclear,2022,126
Greece,Nuclear,2023,202
Greece,Nuclear,2024,139
Hungary,Nuclear,1974,1
Hungary,Nuclear,1975,1
Hungary,Nuclear,1977,2
Hungary,Nuclear,1978,3
Hungary,Nuclear,1979,1
Hungary,Nuclear,1980,1
Hungary,Nuclear,1982,8
Hungary,Nuclear,1983,3
Hungary,Nuclear,1984,4
Hungary,Nuclear,1985,2
Hungary,Nuclear,1986,4
Hungary,Nuclear,1987,7
Hungary,Nuclear,1988,8
Hungary,Nuclear,1989,7
Hungary,Nuclear,1990,7
Hungary,Nuclear,1991,5
Hungary,Nuclear,1992,12
Hungary,Nuclear,1993,10
Hungary,Nuclear,1994,13
Hungary,Nuclear,1995,9
Hungary,Nuclear,1996,14
Hungary,Nuclear,1997,5
Hungary,Nuclear,1998,5
Hungary,Nuclear,1999,14
Hungary,Nuclear,2000,6
Hungary,Nuclear,2001,10
Hungary,Nuclear,2002,14
Hungary,Nuclear,2003,19
Hungary,Nuclear,2004,20
Hungary,Nuclear,2005,17
Hungary,Nuclear,2006,20
Hungary,Nuclear,2007,30
Hungary,Nuclear,2008,24
Hungary,Nuclear,2009,31
Hungary,Nuclear,2010,40
Hungary,Nuclear,2011,48
Hungary,Nuclear,2012,25
Hungary,Nuclear,2013,55
Hungary,Nuclear,2014,66
Hungary,Nuclear,2015,68
Hungary,Nuclear,2016,72
Hungary,Nuclear,2017,67
Hungary,Nuclear,2018,73
Hungary,Nuclear,2019,112
Hungary,Nuclear,2020,122
Hungary,Nuclear,2021,141
Hungary,Nuclear,2022,132
Hungary,Nuclear,2023,237
Hungary,Nuclear,2024,227
Ireland,Nuclear,1975,2
Ireland,Nuclear,1981,3
Ireland,Nuclear,1985,1
Ireland,Nuclear,1990,1
Ireland,Nuclear,1991,1
Ireland,Nuclear,1992,2
Ireland,Nuclear,1993,1
Ireland,Nuclear,1994,2
Ireland,Nuclear,1995,1
Ireland,Nuclear,1996,1
Ireland,Nuclear,1997,1
Ireland,Nuclear,1998,1
Ireland,Nuclear,1999,1
Ireland,Nuclear,2000,4
Ireland,Nuclear,2001,2
Ireland,Nuclear,2002,1
Ireland,Nuclear,2003,1
Ireland,Nuclear,2004,9
Ireland,Nuclear,2005,7
Ireland,Nuclear,2006,12
Ireland,Nuclear,2007,12
Ireland,Nuclear,2008,13
Ireland,Nuclear,2009,15
Ireland,Nuclear,2010,9
Ireland,Nuclear,2011,19
Ireland,Nuclear,2012,28
Ireland,Nuclear,2013,22
Ireland,Nuclear,2014,17
Ireland,Nuclear,2015,22
Ireland,Nuclear,2016,36
Ireland,Nuclear,2017,33
Ireland,Nuclear,2018,34
Ireland,Nuclear,2019,39
Ireland,Nuclear,2020,51
Ireland,Nuclear,2021,68
Ireland,Nuclear,2022,45
Ireland,Nuclear,2023,71
Ireland,Nuclear,2024,64
Italy,Nuclear,1974,2
Italy,Nuclear,1975,8
Italy,Nuclear,1976,4
Italy,Nuclear,1977,10
Italy,Nuclear,1978,7
Italy,Nuclear,1979,8
Italy,Nuclear,1980,15
Italy,Nuclear,1981,7
Italy,Nuclear,1982,10
Italy,Nuclear,1983,9
Italy,Nuclear,1984,14
Italy,Nuclear,1985,17
Italy,Nuclear,1986,21
Italy,Nuclear,1987,20
Italy,Nuclear,1988,22
Italy,Nuclear,1989,20
Italy,Nuclear,1990,12
Italy,Nuclear,1991,13
Italy,Nuclear,1992,17
Italy,Nuclear,1993,17
Italy,Nuclear,1994,15
Italy,Nuclear,1995,26
Italy,Nuclear,1996,23
Italy,Nuclear,1997,25
Italy,Nuclear,1998,33
Italy,Nuclear,1999,28
Italy,Nuclear,2000,32
Italy,Nuclear,2001,26
Italy,Nuclear,2002,56
Italy,Nuclear,2003,58
Italy,Nuclear,2004,50
Italy,Nuclear,2005,71
Italy,Nuclear,2006,106
Italy,Nuclear,2007,125
Italy,Nuclear,2008,120
Italy,Nuclear,2009,145
Italy,Nuclear,2010,143
Italy,Nuclear,2011,194
Italy,Nuclear,2012,196
Italy,Nuclear,2013,255
Italy,Nuclear,2014,268
Italy,Nuclear,2015,277
Italy,Nuclear,2016,297
Italy,Nuclear,2017,363
Italy,Nuclear,2018,406
Italy,Nuclear,2019,377
Italy,Nuclear,2020,453
Italy,Nuclear,2021,527
Italy,Nuclear,2022,548
Italy,Nuclear,2023,872
Italy,Nuclear,2024,714
Japan,Nuclear,1974,42
Japan,Nuclear,1975,28
Japan,Nuclear,1976,40
Japan,Nuclear,1977,43
Japan,Nuclear,1978,44
Japan,Nuclear,1979,48
Japan,Nuclear,1980,43
Japan,Nuclear,1981,55
Japan,Nuclear,1982,62
Japan,Nuclear,1983,68
Japan,Nuclear,1984,73
Japan,Nuclear,1985,76
Japan,Nuclear,1986,71
Japan,Nuclear,1987,91
Japan,Nuclear,1988,79
Japan,Nuclear,1989,87
Japan,Nuclear,1990,92
Japan,Nuclear,1991,92
Japan,Nuclear,1992,91
Japan,Nuclear,1993,89
Japan,Nuclear,1994,94
Japan,Nuclear,1995,148
Japan,Nuclear,1996,119
Japan,Nuclear,1997,122
Japan,Nuclear,1998,126
Japan,Nuclear,1999,124
Japan,Nuclear,2000,150
Japan,Nuclear,2001,153
Japan,Nuclear,2002,282
Japan,Nuclear,2003,234
Japan,Nuclear,2004,232
Japan,Nuclear,2005,220
Japan,Nuclear,2006,277
Japan,Nuclear,2007,388
Japan,Nuclear,2008,360
Japan,Nuclear,2009,363
Japan,Nuclear,2010,394
Japan,Nuclear,2011,720
Japan,Nuclear,2012,865
Japan,Nuclear,2013,970
Japan,Nuclear,2014,1097
Japan,Nuclear,2015,1018
Japan,Nuclear,2016,1063
Japan,Nuclear,2017,1031
Japan,Nuclear,2018,971
Japan,Nuclear,2019,1045
Japan,Nuclear,2020,1154
Japan,Nuclear,2021,1226
Japan,Nuclear,2022,1081
Japan,Nuclear,2023,1244
Japan,Nuclear,2024,1142
Korea,Nuclear,1974,1
Korea,Nuclear,1976,1
Korea,Nuclear,1977,1
Korea,Nuclear,1979,2
Korea,Nuclear,1980,2
Korea,Nuclear,1981,2
Korea,Nuclear,1982,1
Korea,Nuclear,1983,1
Korea,Nuclear,1984,1
Korea,Nuclear,1985,2
Korea,Nuclear,1986,9
Korea,Nuclear,1987,5
Korea,Nuclear,1988,7
Korea,Nuclear,1989,9
Korea,Nuclear,1990,4
Korea,Nuclear,1991,10
Korea,Nuclear,1992,30
Korea,Nuclear,1993,19
Korea,Nuclear,1994,22
Korea,Nuclear,1995,35
Korea,Nuclear,1996,29
Korea,Nuclear,1997,30
Korea,Nuclear,1998,33
Korea,Nuclear,1999,50
Korea,Nuclear,2000,55
Korea,Nuclear,2001,65
Korea,Nuclear,2002,117
Korea,Nuclear,2003,100
Korea,Nuclear,2004,123
Korea,Nuclear,2005,135
Korea,Nuclear,2006,155
Korea,Nuclear,2007,184
Korea,Nuclear,2008,192
Korea,Nuclear,2009,187
Korea,Nuclear,2010,235
Korea,Nuclear,2011,328
Korea,Nuclear,2012,336
Korea,Nuclear,2013,394
Korea,Nuclear,2014,445
Korea,Nuclear,2015,366
Korea,Nuclear,2016,406
Korea,Nuclear,2017,433
Korea,Nuclear,2018,498
Korea,Nuclear,2019,485
Korea,Nuclear,2020,593
Korea,Nuclear,2021,634
Korea,Nuclear,2022,588
Korea,Nuclear,2023,724
Korea,Nuclear,2024,742
Latvia,Nuclear,1980,1
Latvia,Nuclear,1982,1
Latvia,Nuclear,1983,1
Latvia,Nuclear,1989,2
Latvia,Nuclear,1990,1
Latvia,Nuclear,1992,1
Latvia,Nuclear,1996,1
Latvia,Nuclear,2000,3
Latvia,Nuclear,2001,3
Latvia,Nuclear,2002,1
Latvia,Nuclear,2004,2
Latvia,Nuclear,2005,5
Latvia,Nuclear,2006,5
Latvia,Nuclear,2007,2
Latvia,Nuclear,2008,5
Latvia,Nuclear,2009,7
Latvia,Nuclear,2010,6
Latvia,Nuclear,2011,7
Latvia,Nuclear,2012,9
Latvia,Nuclear,2013,11
Latvia,Nuclear,2014,8
Latvia,Nuclear,2015,18
Latvia,Nuclear,2016,12
Latvia,Nuclear,2017,13
Latvia,Nuclear,2018,12
Latvia,Nuclear,2019,18
Latvia,Nuclear,2020,22
Latvia,Nuclear,2021,27
Latvia,Nuclear,2022,33
Latvia,Nuclear,2023,44
Latvia,Nuclear,2024,54
Lithuania,Nuclear,1994,3
Lithuania,Nuclear,1995,3
Lithuania,Nuclear,1996,4
Lithuania,Nuclear,1998,3
Lithuania,Nuclear,1999,10
Lithuania,Nuclear,2000,6
Lithuania,Nuclear,2001,3
Lithuania,Nuclear,2002,12
Lithuania,Nuclear,2003,11
Lithuania,Nuclear,2004,20
Lithuania,Nuclear,2005,40
Lithuania,Nuclear,2006,34
Lithuania,Nuclear,2007,32
Lithuania,Nuclear,2008,35
Lithuania,Nuclear,2009,23
Lithuania,Nuclear,2010,27
Lithuania,Nuclear,2011,36
Lithuania,Nuclear,2012,42
Lithuania,Nuclear,2013,37
Lithuania,Nuclear,2014,47
Lithuania,Nuclear,2015,38
Lithuania,Nuclear,2016,27
Lithuania,Nuclear,2017,34
Lithuania,Nuclear,2018,38
Lithuania,Nuclear,2019,40
Lithuania,Nuclear,2020,42
Lithuania,Nuclear,2021,69
Lithuania,Nuclear,2022,63
Lithuania,Nuclear,2023,74
Lithuania,Nuclear,2024,62
Luxembourg,Nuclear,1975,1
Luxembourg,Nuclear,1982,1
Luxembourg,Nuclear,1991,1
Luxembourg,Nuclear,2002,1
Luxembourg,Nuclear,2005,1
Luxembourg,Nuclear,2009,1
Luxembourg,Nuclear,2010,3
Luxembourg,Nuclear,2011,1
Luxembourg,Nuclear,2012,7
Luxembourg,Nuclear,2013,10
Luxembourg,Nuclear,2014,5
Luxembourg,Nuclear,2015,11
Luxembourg,Nuclear,2016,11
Luxembourg,Nuclear,2017,8
Luxembourg,Nuclear,2018,13
Luxembourg,Nuclear,2019,9
Luxembourg,Nuclear,2020,12
Luxembourg,Nuclear,2021,10
Luxembourg,Nuclear,2022,17
Luxembourg,Nuclear,2023,23
Luxembourg,Nuclear,2024,25
Mexico,Nuclear,1974,1
Mexico,Nuclear,1977,3
Mexico,Nuclear,1978,1
Mexico,Nuclear,1979,2
Mexico,Nuclear,1980,1
Mexico,Nuclear,1981,4
Mexico,Nuclear,1983,4
Mexico,Nuclear,1984,1
Mexico,Nuclear,1985,2
Mexico,Nuclear,1986,2
Mexico,Nuclear,1987,4
Mexico,Nuclear,1988,3
Mexico,Nuclear,1989,1
Mexico,Nuclear,1990,4
Mexico,Nuclear,1991,2
Mexico,Nuclear,1992,2
Mexico,Nuclear,1993,3
Mexico,Nuclear,1994,1
Mexico,Nuclear,1995,8
Mexico,Nuclear,1996,1
Mexico,Nuclear,1998,5
Mexico,Nuclear,1999,3
Mexico,Nuclear,2000,3
Mexico,Nuclear,2001,9
Mexico,Nuclear,2002,7
Mexico,Nuclear,2003,13
Mexico,Nuclear,2004,15
Mexico,Nuclear,2005,16
Mexico,Nuclear,2006,16
Mexico,Nuclear,2007,24
Mexico,Nuclear,2008,18
Mexico,Nuclear,2009,18
Mexico,Nuclear,2010,22
Mexico,Nuclear,2011,32
Mexico,Nuclear,2012,47
Mexico,Nuclear,2013,39
Mexico,Nuclear,2014,37
Mexico,Nuclear,2015,57
Mexico,Nuclear,2016,60
Mexico,Nuclear,2017,52
Mexico,Nuclear,2018,58
Mexico,Nuclear,2019,67
Mexico,Nuclear,2020,105
Mexico,Nuclear,2021,100
Mexico,Nuclear,2022,111
Mexico,Nuclear,2023,154
Mexico,Nuclear,2024,118
Netherlands,Nuclear,1974,6
Netherlands,Nuclear,1975,4
Netherlands,Nuclear,1976,4
Netherlands,Nuclear,1977,10
Netherlands,Nuclear,1978,6
Netherlands,Nuclear,1979,4
Netherlands,Nuclear,1980,4
Netherlands,Nuclear,1981,3
Netherlands,Nuclear,1982,3
Netherlands,Nuclear,1983,10
Netherlands,Nuclear,1984,4
Netherlands,Nuclear,1985,8
Netherlands,Nuclear,1986,7
Netherlands,Nuclear,1987,7
Netherlands,Nuclear,1988,12
Netherlands,Nuclear,1989,21
Netherlands,Nuclear,1990,17
Netherlands,Nuclear,1991,11
Netherlands,Nuclear,1992,19
Netherlands,Nuclear,1993,19
Netherlands,Nuclear,1994,19
Netherlands,Nuclear,1995,13
Netherlands,Nuclear,1996,20
Netherlands,Nuclear,1997,25
Netherlands,Nuclear,1998,22
Netherlands,Nuclear,1999,24
Netherlands,Nuclear,2000,21
Netherlands,Nuclear,2001,35
Netherlands,Nuclear,2002,34
Netherlands,Nuclear,2003,35
Netherlands,Nuclear,2004,56
Netherlands,Nuclear,2005,43
Netherlands,Nuclear,2006,63
Netherlands,Nuclear,2007,78
Netherlands,Nuclear,2008,87
Netherlands,Nuclear,2009,84
Netherlands,Nuclear,2010,114
Netherlands,Nuclear,2011,132
Netherlands,Nuclear,2012,135
Netherlands,Nuclear,2013,130
Netherlands,Nuclear,2014,172
Netherlands,Nuclear,2015,161
Netherlands,Nuclear,2016,220
Netherlands,Nuclear,2017,208
Netherlands,Nuclear,2018,261
Netherlands,Nuclear,2019,279
Netherlands,Nuclear,2020,317
Netherlands,Nuclear,2021,301
Netherlands,Nuclear,2022,351
Netherlands,Nuclear,2023,427
Netherlands,Nuclear,2024,379
New Zealand,Nuclear,1974,1
New Zealand,Nuclear,1976,2
New Zealand,Nuclear,1978,6
New Zealand,Nuclear,1979,1
New Zealand,Nuclear,1980,2
New Zealand,Nuclear,1981,3
New Zealand,Nuclear,1982,2
New Zealand,Nuclear,1983,2
New Zealand,Nuclear,1985,2
New Zealand,Nuclear,1987,2
New Zealand,Nuclear,1988,2
New Zealand,Nuclear,1989,1
New Zealand,Nuclear,1990,4
New Zealand,Nuclear,1991,2
New Zealand,Nuclear,1992,2
New Zealand,Nuclear,1993,2
New Zealand,Nuclear,1994,3
New Zealand,Nuclear,1996,3
New Zealand,Nuclear,1997,4
New Zealand,Nuclear,1998,3
New Zealand,Nuclear,1999,5
New Zealand,Nuclear,2000,1
New Zealand,Nuclear,2001,3
New Zealand,Nuclear,2002,3
New Zealand,Nuclear,2003,2
New Zealand,Nuclear,2004,2
New Zealand,Nuclear,2005,6
New Zealand,Nuclear,2006,8
New Zealand,Nuclear,2007,16
New Zealand,Nuclear,2008,12
New Zealand,Nuclear,2009,10
New Zealand,Nuclear,2010,18
New Zealand,Nuclear,2011,19
New Zealand,Nuclear,2012,21
New Zealand,Nuclear,2013,30
New Zealand,Nuclear,2014,25
New Zealand,Nuclear,2015,29
New Zealand,Nuclear,2016,34
New Zealand,Nuclear,2017,30
New Zealand,Nuclear,2018,31
New Zealand,Nuclear,2019,27
New Zealand,Nuclear,2020,41
New Zealand,Nuclear,2021,46
New Zealand,Nuclear,2022,41
New Zealand,Nuclear,2023,59
New Zealand,Nuclear,2024,60
Norway,Nuclear,1974,4
Norway,Nuclear,1975,3
Norway,Nuclear,1976,3
Norway,Nuclear,1977,1
Norway,Nuclear,1978,2
Norway,Nuclear,1979,4
Norway,Nuclear,1980,6
Norway,Nuclear,1981,4
Norway,Nuclear,1982,2
Norway,Nuclear,1983,4
Norway,Nuclear,1984,2
Norway,Nuclear,1985,1
Norway,Nuclear,1986,2
Norway,Nuclear,1987,5
Norway,Nuclear,1988,5
Norway,Nuclear,1989,2
Norway,Nuclear,1990,2
Norway,Nuclear,1991,2
Norway,Nuclear,1992,9
Norway,Nuclear,1993,3
Norway,Nuclear,1994,8
Norway,Nuclear,1995,5
Norway,Nuclear,1996,7
Norway,Nuclear,1997,6
Norway,Nuclear,1998,5
Norway,Nuclear,1999,13
Norway,Nuclear,2000,14
Norway,Nuclear,2001,9
Norway,Nuclear,2002,18
Norway,Nuclear,2003,11
Norway,Nuclear,2004,18
Norway,Nuclear,2005,12
Norway,Nuclear,2006,15
Norway,Nuclear,2007,19
Norway,Nuclear,2008,15
Norway,Nuclear,2009,30
Norway,Nuclear,2010,41
Norway,Nuclear,2011,49
Norway,Nuclear,2012,58
Norway,Nuclear,2013,42
Norway,Nuclear,2014,81
Norway,Nuclear,2015,65
Norway,Nuclear,2016,87
Norway,Nuclear,2017,78
Norway,Nuclear,2018,84
Norway,Nuclear,2019,120
Norway,Nuclear,2020,148
Norway,Nuclear,2021,154
Norway,Nuclear,2022,157
Norway,Nuclear,2023,256
Norway,Nuclear,2024,177
Poland,Nuclear,1974,3
Poland,Nuclear,1975,2
Poland,Nuclear,1976,4
Poland,Nuclear,1977,2
Poland,Nuclear,1978,1
Poland,Nuclear,1979,4
Poland,Nuclear,1980,7
Poland,Nuclear,1981,6
Poland,Nuclear,1982,3
Poland,Nuclear,1983,7
Poland,Nuclear,1984,5
Poland,Nuclear,1985,5
Poland,Nuclear,1986,5
Poland,Nuclear,1987,5
Poland,Nuclear,1988,8
Poland,Nuclear,1989,8
Poland,Nuclear,1990,7
Poland,Nuclear,1991,7
Poland,Nuclear,1992,10
Poland,Nuclear,1993,10
Poland,Nuclear,1994,10
Poland,Nuclear,1995,8
Poland,Nuclear,1996,13
Poland,Nuclear,1997,4
Poland,Nuclear,1998,9
Poland,Nuclear,1999,13
Poland,Nuclear,2000,8
Poland,Nuclear,2001,12
Poland,Nuclear,2002,6
Poland,Nuclear,2003,12
Poland,Nuclear,2004,20
Poland,Nuclear,2005,19
Poland,Nuclear,2006,36
Poland,Nuclear,2007,26
Poland,Nuclear,2008,33
Poland,Nuclear,2009,32
Poland,Nuclear,2010,45
Poland,Nuclear,2011,88
Poland,Nuclear,2012,80
Poland,Nuclear,2013,145
Poland,Nuclear,2014,162
Poland,Nuclear,2015,218
Poland,Nuclear,2016,205
Poland,Nuclear,2017,237
Poland,Nuclear,2018,270
Poland,Nuclear,2019,308
Poland,Nuclear,2020,325
Poland,Nuclear,2021,469
Poland,Nuclear,2022,466
Poland,Nuclear,2023,665
Poland,Nuclear,2024,534
Portugal,Nuclear,1974,1
Portugal,Nuclear,1976,1
Portugal,Nuclear,1981,2
Portugal,Nuclear,1982,1
Portugal,Nuclear,1987,1
Portugal,Nuclear,1988,1
Portugal,Nuclear,1989,1
Portugal,Nuclear,1994,2
Portugal,Nuclear,1995,1
Portugal,Nuclear,1996,1
Portugal,Nuclear,1997,3
Portugal,Nuclear,1999,2
Portugal,Nuclear,2000,4
Portugal,Nuclear,2001,3
Portugal,Nuclear,2002,4
Portugal,Nuclear,2003,4
Portugal,Nuclear,2004,6
Portugal,Nuclear,2005,5
Portugal,Nuclear,2006,10
Portugal,Nuclear,2007,14
Portugal,Nuclear,2008,11
Portugal,Nuclear,2009,14
Portugal,Nuclear,2010,11
Portugal,Nuclear,2011,33
Portugal,Nuclear,2012,22
Portugal,Nuclear,2013,32
Portugal,Nuclear,2014,45
Portugal,Nuclear,2015,36
Portugal,Nuclear,2016,65
Portugal,Nuclear,2017,80
Portugal,Nuclear,2018,62
Portugal,Nuclear,2019,68
Portugal,Nuclear,2020,99
Portugal,Nuclear,2021,109
Portugal,Nuclear,2022,135
Portugal,Nuclear,2023,179
Portugal,Nuclear,2024,144
Republic of Türkiye,Nuclear,1976,1
Republic of Türkiye,Nuclear,1978,1
Republic of Türkiye,Nuclear,1979,1
Republic of Türkiye,Nuclear,1980,4
Republic of Türkiye,Nuclear,1981,1
Republic of Türkiye,Nuclear,1982,1
Republic of Türkiye,Nuclear,1984,4
Republic of Türkiye,Nuclear,1985,3
Republic of Türkiye,Nuclear,1986,1
Republic of Türkiye,Nuclear,1987,4
Republic of Türkiye,Nuclear,1988,4
Republic of Türkiye,Nuclear,1989,4
Republic of Türkiye,Nuclear,1990,1
Republic of Türkiye,Nuclear,1991,4
Republic of Türkiye,Nuclear,1992,2
Republic of Türkiye,Nuclear,1994,2
Republic of Türkiye,Nuclear,1995,5
Republic of Türkiye,Nuclear,1996,3
Republic of Türkiye,Nuclear,1997,3
Republic of Türkiye,Nuclear,1998,1
Republic of Türkiye,Nuclear,1999,3
Republic of Türkiye,Nuclear,2000,3
Republic of Türkiye,Nuclear,2001,2
Republic of Türkiye,Nuclear,2002,4
Republic of Türkiye,Nuclear,2003,11
Republic of Türkiye,Nuclear,2004,13
Republic of Türkiye,Nuclear,2005,9
Republic of Türkiye,Nuclear,2006,18
Republic of Türkiye,Nuclear,2007,13
Republic of Türkiye,Nuclear,2008,28
Republic of Türkiye,Nuclear,2009,26
Republic of Türkiye,Nuclear,2010,41
Republic of Türkiye,Nuclear,2011,41
Republic of Türkiye,Nuclear,2012,63
Republic of Türkiye,Nuclear,2013,79
Republic of Türkiye,Nuclear,2014,76
Republic of Türkiye,Nuclear,2015,116
Republic of Türkiye,Nuclear,2016,145
Republic of Türkiye,Nuclear,2017,177
Republic of Türkiye,Nuclear,2018,218
Republic of Türkiye,Nuclear,2019,263
Republic of Türkiye,Nuclear,2020,358
Republic of Türkiye,Nuclear,2021,474
Republic of Türkiye,Nuclear,2022,562
Republic of Türkiye,Nuclear,2023,761
Republic of Türkiye,Nuclear,2024,762
Slovak Republic,Nuclear,1977,2
Slovak Republic,Nuclear,1978,1
Slovak Republic,Nuclear,1981,1
Slovak Republic,Nuclear,1982,2
Slovak Republic,Nuclear,1983,1
Slovak Republic,Nuclear,1985,1
Slovak Republic,Nuclear,1986,4
Slovak Republic,Nuclear,1988,1
Slovak Republic,Nuclear,1989,1
Slovak Republic,Nuclear,1990,8
Slovak Republic,Nuclear,1991,3
Slovak Republic,Nuclear,1992,4
Slovak Republic,Nuclear,1993,4
Slovak Republic,Nuclear,1994,2
Slovak Republic,Nuclear,1995,2
Slovak Republic,Nuclear,1996,6
Slovak Republic,Nuclear,1997,4
Slovak Republic,Nuclear,1998,3
Slovak Republic,Nuclear,1999,10
Slovak Republic,Nuclear,2000,3
Slovak Republic,Nuclear,2001,12
Slovak Republic,Nuclear,2002,11
Slovak Republic,Nuclear,2003,8
Slovak Republic,Nuclear,2004,4
Slovak Republic,Nuclear,2005,11
Slovak Republic,Nuclear,2006,12
Slovak Republic,Nuclear,2007,16
Slovak Republic,Nuclear,2008,18
Slovak Republic,Nuclear,2009,20
Slovak Republic,Nuclear,2010,23
Slovak Republic,Nuclear,2011,35
Slovak Republic,Nuclear,2012,30
Slovak Republic,Nuclear,2013,48
Slovak Republic,Nuclear,2014,59
Slovak Republic,Nuclear,2015,41
Slovak Republic,Nuclear,2016,68
Slovak Republic,Nuclear,2017,63
Slovak Republic,Nuclear,2018,51
Slovak Republic,Nuclear,2019,71
Slovak Republic,Nuclear,2020,103
Slovak Republic,Nuclear,2021,103
Slovak Republic,Nuclear,2022,79
Slovak Republic,Nuclear,2023,118
Slovak Republic,Nuclear,2024,117
Spain,Nuclear,1977,2
Spain,Nuclear,1979,2
Spain,Nuclear,1980,2
Spain,Nuclear,1981,1
Spain,Nuclear,1982,1
Spain,Nuclear,1983,3
Spain,Nuclear,1984,5
Spain,Nuclear,1985,3
Spain,Nuclear,1986,3
Spain,Nuclear,1987,3
Spain,Nuclear,1988,8
Spain,Nuclear,1989,10
Spain,Nuclear,1990,5
Spain,Nuclear,1991,6
Spain,Nuclear,1992,9
Spain,Nuclear,1993,8
Spain,Nuclear,1994,14
Spain,Nuclear,1995,17
Spain,Nuclear,1996,12
Spain,Nuclear,1997,26
Spain,Nuclear,1998,21
Spain,Nuclear,1999,23
Spain,Nuclear,2000,39
Spain,Nuclear,2001,35
Spain,Nuclear,2002,37
Spain,Nuclear,2003,42
Spain,Nuclear,2004,43
Spain,Nuclear,2005,54
Spain,Nuclear,2006,65
Spain,Nuclear,2007,66
Spain,Nuclear,2008,56
Spain,Nuclear,2009,103
Spain,Nuclear,2010,104
Spain,Nuclear,2011,141
Spain,Nuclear,2012,173
Spain,Nuclear,2013,167
Spain,Nuclear,2014,180
Spain,Nuclear,2015,195
Spain,Nuclear,2016,237
Spain,Nuclear,2017,280
Spain,Nuclear,2018,291
Spain,Nuclear,2019,314
Spain,Nuclear,2020,376
Spain,Nuclear,2021,442
Spain,Nuclear,2022,445
Spain,Nuclear,2023,725
Spain,Nuclear,2024,584
Sweden,Nuclear,1974,4
Sweden,Nuclear,1975,6
Sweden,Nuclear,1976,1
Sweden,Nuclear,1977,6
Sweden,Nuclear,1978,13
Sweden,Nuclear,1979,6
Sweden,Nuclear,1980,8
Sweden,Nuclear,1981,12
Sweden,Nuclear,1982,7
Sweden,Nuclear,1983,14
Sweden,Nuclear,1984,9
Sweden,Nuclear,1985,12
Sweden,Nuclear,1986,8
Sweden,Nuclear,1987,16
Sweden,Nuclear,1988,9
Sweden,Nuclear,1989,17
Sweden,Nuclear,1990,18
Sweden,Nuclear,1991,11
Sweden,Nuclear,1992,21
Sweden,Nuclear,1993,13
Sweden,Nuclear,1994,17
Sweden,Nuclear,1995,15
Sweden,Nuclear,1996,19
Sweden,Nuclear,1997,24
Sweden,Nuclear,1998,20
Sweden,Nuclear,1999,27
Sweden,Nuclear,2000,28
Sweden,Nuclear,2001,18
Sweden,Nuclear,2002,33
Sweden,Nuclear,2003,40
Sweden,Nuclear,2004,44
Sweden,Nuclear,2005,41
Sweden,Nuclear,2006,56
Sweden,Nuclear,2007,60
Sweden,Nuclear,2008,57
Sweden,Nuclear,2009,66
Sweden,Nuclear,2010,68
Sweden,Nuclear,2011,92
Sweden,Nuclear,2012,112
Sweden,Nuclear,2013,150
Sweden,Nuclear,2014,153
Sweden,Nuclear,2015,132
Sweden,Nuclear,2016,163
Sweden,Nuclear,2017,184
Sweden,Nuclear,2018,183
Sweden,Nuclear,2019,213
Sweden,Nuclear,2020,265
Sweden,Nuclear,2021,287
Sweden,Nuclear,2022,295
Sweden,Nuclear,2023,465
